"new_ID","ID","Type","Param","sp_name_std","Start","End","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Duration","ShiftRate","UnitRate","Areakm2","LatExtentk","Eco","kingdom","phylum","class","family","Hemisphere","bvel","bvel_lat","bvel_lat2","bvel_lat_error","bvel_angle","bvel95","bvel95_lat","bvel95_lat_error","bvel95_angle","sensitivity","validation","calibration","Boyce","TSS","signoise","mismatch","mismatch_percent","mismatch_trend","match_direction","lag_overshoot","match_direction_class","mismatch95","mismatch95_percent","mismatch95_trend","match_direction95","lag_overshoot95","match_direction95_class"
"A138_P1 Pinguicula_lusitanica 1976 2010 LAT O","A138_P1","LAT","O","Pinguicula_lusitanica",1976,2010,"small",2,"TWO","CensusPeriods","occurrence","Raw",35,-1.6575,"km/year",78302.26,607.73,"Ter","Plantae","Tracheophyta","Magnoliopsida","Lentibulariaceae","North hemisphere",0.0363391986953053,-0.0231123535425502,-0.0231123535425502,0.0160764421992892,230.504534622063,36.3391986953053,-0.0231123535425502,0.0160764421992892,230.504534622063,74.0066015612295,0.501333333333333,0.512416666666667,0.993,0.512416666666667,1.43765350915591,-1.63438764645745,98.6055895298612,-57.2035676260107,"match","lag","negneg",-1.63438764645745,98.6055895298612,-57.2035676260107,"match","lag","negneg"
"A139_P2 Didelphis_virginiana 1944 2007 LAT LE","A139_P2","LAT","LE","Didelphis_virginiana",1944.5,2007,"small",3,"IRR/AGG","CensusPeriods","occurrence","Raw",63.5,6.2992,"km/year",209095.67,368.99,"Ter","Animalia","Chordata","Mammalia","Didelphidae","North hemisphere",0.05446002605523,-0.0435846379288915,-0.0435846379288915,0.0150671286089417,216.840750522267,54.46002605523,-0.0435846379288915,0.00405043324809146,216.840750522267,70.0729721045198,0.217333333333333,0.236,0.995,0.236,2.89269701348576,6.34278463792889,100.691907510936,402.766824508485,"mismatch","misalignment","posneg",6.34278463792889,100.691907510936,402.766824508485,"mismatch","misalignment","posneg"
"A143_P1 Emberiza_pusilla 1980 2006 LAT O","A143_P1","LAT","O","Emberiza_pusilla",1979.5,2006,"very_large",2,"TWO","CensusPeriods","abundance","Resurveyed",27.5,-0.6,"km/year",333829.57,922.98,"Ter","Animalia","Chordata","Aves","Emberizidae","North hemisphere",0.544748028724071,0.533995658104076,0.533995658104077,0.18076080297044,348.597269515531,544.748028724071,0.533995658104076,0.18076080297044,348.597269515531,84.6745398818316,0.444083333333333,0.451333333333333,0.986,0.451333333333333,2.95415626246914,-1.13399565810408,188.999276350679,-31.1848805978621,"mismatch","misalignment","negpos",-1.13399565810408,188.999276350679,-31.1848805978621,"mismatch","misalignment","negpos"
"A152_P1 Todarodes_angolensis 1984 2010 LAT O","A152_P1","LAT","O","Todarodes_angolensis",1984,2010,"large",26,"CONTINUOUS","TimeSeries","abundance","Raw",27,0,"km/year",104309.63,857.08,"Mar","Animalia","Mollusca","Cephalopoda","Ommastrephidae","South hemisphere",0.0649525646415764,0.0640249300323242,0.0640249300323242,0.398561595762781,189.694963571593,64.9525646415764,0.0640249300323242,0.398561595762781,189.694963571593,93.0817147069025,0.374166666666667,0.4805,0.861,0.4805,0.160639988179973,-0.0640249300323242,-Inf,-1.72867311087275,"match","lag","pospos",-0.0640249300323242,-Inf,-1.72867311087275,"match","lag","pospos"
"A152_P3 Chaunax_pictus 1985 2010 LAT O","A152_P3","LAT","O","Chaunax_pictus",1985,2010,"very_large",26,"CONTINUOUS","TimeSeries","abundance","Raw",26,0,"km/year",145234.46,1374.47,"Mar","Animalia","Chordata","Actinopteri","Chaunacidae","South hemisphere",0.59788286571579,0.597359852136407,0.597359852136408,0.441219548247331,182.396722335903,597.88286571579,0.597359852136407,0.441219548247331,182.396722335903,60.3233906761703,0.408,0.432583333333333,0.084,0.432583333333333,1.35388346801341,-0.597359852136407,-Inf,-15.5313561555466,"match","lag","pospos",-0.597359852136407,-Inf,-15.5313561555466,"match","lag","pospos"
"A152_P3 Monolene_microstoma 1985 2010 LAT O","A152_P3","LAT","O","Monolene_microstoma",1985,2010,"very_large",26,"CONTINUOUS","TimeSeries","abundance","Raw",26,0,"km/year",145234.46,1374.47,"Mar","Animalia","Chordata","Actinopteri","Bothidae","South hemisphere",1.32356356273428,1.32305355612026,1.32305355612026,1.10876730306134,178.409377653454,1323.56356273428,1.32305355612026,1.10876730306134,178.409377653454,90.6342132047478,0.477,0.561666666666667,-0.218,0.561666666666667,1.19326530685679,-1.32305355612026,-Inf,-34.3993924591268,"match","lag","pospos",-1.32305355612026,-Inf,-34.3993924591268,"match","lag","pospos"
"A152_P3 Spicara_alta 1985 2010 LAT O","A152_P3","LAT","O","Spicara_alta",1985,2010,"very_large",26,"CONTINUOUS","TimeSeries","abundance","Raw",26,-9.996,"km/year",145234.46,1374.47,"Mar","Animalia","Chordata","Actinopteri","Sparidae","South hemisphere",1.10263384965846,1.1006352088577,1.1006352088577,0.826509459711415,176.549715027934,1102.63384965846,1.1006352088577,0.826509459711415,176.549715027934,89.3280535914254,0.451083333333333,0.520916666666667,-0.021,0.520916666666667,1.33166680178349,-11.0966352088577,111.010756391133,-288.5125154303,"mismatch","misalignment","negpos",-11.0966352088577,111.010756391133,-288.5125154303,"mismatch","misalignment","negpos"
"A152_P3 Umbrina_canariensis 1985 2010 LAT O","A152_P3","LAT","O","Umbrina_canariensis",1985,2010,"very_large",26,"CONTINUOUS","TimeSeries","abundance","Raw",26,0,"km/year",145234.46,1374.47,"Mar","Animalia","Chordata","Actinopteri","Sciaenidae","South hemisphere",0.080853517553277,-0.0732968984231529,-0.0732968984231528,0.336063765396219,24.9685824321162,80.853517553277,-0.0732968984231529,0.336063765396219,24.9685824321162,77.9855875646295,0.5965,0.628583333333333,0.901,0.628583333333333,0.218104139661519,0.0732968984231529,Inf,1.90571935900198,"match","overshoot","negneg",0.0732968984231529,Inf,1.90571935900198,"match","overshoot","negneg"
"A152_P3 Yarrella_blackfordi 1985 2010 LAT O","A152_P3","LAT","O","Yarrella_blackfordi",1985,2010,"very_large",26,"CONTINUOUS","TimeSeries","abundance","Raw",26,6.7886,"km/year",145234.46,1374.47,"Mar","Animalia","Chordata","Actinopteri","Phosichthyidae","South hemisphere",2.92981455412086,2.9283291697316,2.9283291697316,1.86748471732057,178.175451794468,2929.81455412086,2.9283291697316,1.86748471732057,178.175451794468,89.6569487465181,0.506416666666667,0.598333333333333,0.709,0.598333333333333,1.56806058040095,3.8602708302684,56.8640195366998,100.367041586978,"match","overshoot","pospos",3.8602708302684,56.8640195366998,100.367041586978,"match","overshoot","pospos"
"A18_P1 Euphydryas_maturna 1994 2002 LAT LE","A18_P1","LAT","LE","Euphydryas_maturna",1994,2002,"large",2,"TWO","CensusPeriods","occurrence","Resampling",9,4.4444,"km/year",337584.69,924.01,"Ter","Animalia","Arthropoda","Insecta","Nymphalidae","North hemisphere",1.71942754338551,-1.71673471917134,-1.71673471917134,2.12011412547974,183.207054855333,1719.42754338551,-1.71673471917134,0.567991291289482,183.207054855333,85.9028841980332,0.47575,0.4915,0.988,0.4915,0.809736937525888,6.16113471917134,138.62691745053,55.4502124725421,"mismatch","misalignment","posneg",6.16113471917134,138.62691745053,55.4502124725421,"mismatch","misalignment","posneg"
"A18_P1 Oeneis_jutta 1994 2002 LAT LE","A18_P1","LAT","LE","Oeneis_jutta",1994,2002,"large",2,"TWO","CensusPeriods","occurrence","Resampling",9,-15.5556,"km/year",337584.69,924.01,"Ter","Animalia","Arthropoda","Insecta","Nymphalidae","North hemisphere",0.78247412807913,-0.35058562556159,-0.350585625561588,1.72322412260624,243.381513593841,782.47412807913,-0.35058562556159,0.540963409715525,243.381513593841,79.2172046153846,0.48025,0.4875,0.991,0.4875,0.203447491804697,-15.2050143744384,97.7462417035563,-136.845129369946,"match","lag","negneg",-15.2050143744384,97.7462417035563,-136.845129369946,"match","lag","negneg"
"A18_P1 Parnassius_mnemosyne 1994 2002 LAT LE","A18_P1","LAT","LE","Parnassius_mnemosyne",1994,2002,"large",2,"TWO","CensusPeriods","occurrence","Resampling",9,2.7778,"km/year",337584.69,924.01,"Ter","Animalia","Arthropoda","Insecta","Papilionidae","North hemisphere",4.65676692506693,3.472885060391,3.472885060391,6.10276548777281,318.225426367041,4656.76692506693,3.472885060391,2.06877367319835,318.225426367041,77.1596576917259,0.541333333333333,0.550916666666667,0.997,0.550916666666667,0.569067428094541,-0.695085060391,-25.0228619911801,-6.255765543519,"match","lag","pospos",-0.695085060391,-25.0228619911801,-6.255765543519,"match","lag","pospos"
"A19_P1 Alopecurus_bulbosus 1986 2003 LAT O","A19_P1","LAT","O","Alopecurus_bulbosus",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.6517,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Liliopsida","Poaceae","North hemisphere",0.577558439361052,-0.00767432968562883,-0.00767432968562919,0.0679799332718146,90.7613422497952,577.558439361052,-0.00767432968562883,0.0679799332718146,90.7613422497952,81.2028337218337,0.40475,0.429,0.981,0.429,0.112891103539972,-0.644025670314371,98.8224137355181,-11.5924620656587,"match","lag","negneg",-0.644025670314371,98.8224137355181,-11.5924620656587,"match","lag","negneg"
"A19_P1 Anthriscus_caucalis 1986 2003 LAT O","A19_P1","LAT","O","Anthriscus_caucalis",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.7471,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Apiaceae","North hemisphere",0.381077925437459,-0.0137842994401728,-0.0137842994401725,0.0436433007816044,92.0729474364498,381.077925437459,-0.0137842994401728,0.0436433007816044,92.0729474364498,85.0378626642224,0.539583333333333,0.5455,1,0.5455,0.31583998444918,-0.733315700559827,98.1549592504119,-13.1996826100769,"match","lag","negneg",-0.733315700559827,98.1549592504119,-13.1996826100769,"match","lag","negneg"
"A19_P1 Atropa_belladonna 1986 2003 LAT O","A19_P1","LAT","O","Atropa_belladonna",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,0.4187,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Solanaceae","North hemisphere",0.11220442302959,-0.0024958438843806,-0.0024958438843807,0.0505412574171545,91.2745764570021,112.20442302959,-0.0024958438843806,0.0505412574171545,91.2745764570021,86.5833819314642,0.39675,0.40125,1,0.40125,0.0493823068900037,0.421195843884381,100.596093595505,7.58152518991885,"mismatch","misalignment","posneg",0.421195843884381,100.596093595505,7.58152518991885,"mismatch","misalignment","posneg"
"A19_P1 Bellardia_viscosa 1986 2003 LAT O","A19_P1","LAT","O","Bellardia_viscosa",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.0164,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Orobanchaceae","North hemisphere",0.132099682819407,-0.0120713919226771,-0.0120713919226771,0.0149439077966777,95.2430559801654,132.099682819407,-0.0120713919226771,0.0149439077966777,95.2430559801654,92.306613174302,0.60725,0.614833333333333,0.997,0.614833333333333,0.807780139366277,-0.0043286080773229,26.3939516909933,-0.0779149453918122,"match","lag","negneg",-0.0043286080773229,26.3939516909933,-0.0779149453918122,"match","lag","negneg"
"A19_P1 Brassica_oleracea 1986 2003 LAT O","A19_P1","LAT","O","Brassica_oleracea",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,0.2424,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Brassicaceae","North hemisphere",0.375358276024429,-0.0445007870690614,-0.0445007870690637,0.059430388606526,263.191256444331,375.358276024429,-0.0445007870690614,0.059430388606526,263.191256444331,82.5659896624132,0.505333333333333,0.515916666666667,0.999,0.515916666666667,0.748788424785343,0.286900787069061,118.358410507039,5.16421416724311,"mismatch","misalignment","posneg",0.286900787069061,118.358410507039,5.16421416724311,"mismatch","misalignment","posneg"
"A19_P1 Bromus_racemosus 1986 2003 LAT O","A19_P1","LAT","O","Bromus_racemosus",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.1687,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Liliopsida","Poaceae","North hemisphere",0.434888674710053,0.0689254060179981,0.0689254060179984,0.0394384824188423,80.8807520643308,434.888674710053,0.0689254060179981,0.0394384824188423,80.8807520643308,93.2310251119859,0.608583333333333,0.613916666666667,0.941,0.613916666666667,1.74766881965691,-0.237625406017998,140.856790763484,-4.27725730832397,"mismatch","misalignment","negpos",-0.237625406017998,140.856790763484,-4.27725730832397,"mismatch","misalignment","negpos"
"A19_P1 Bupleurum_tenuissimum 1986 2003 LAT O","A19_P1","LAT","O","Bupleurum_tenuissimum",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-2.797,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Apiaceae","North hemisphere",0.196712569204176,0.0491977247489464,0.0491977247489464,0.0723653093715943,75.5165969686223,196.712569204176,0.0491977247489464,0.0723653093715943,75.5165969686223,94.0000857922787,0.621166666666667,0.641083333333333,0.976,0.641083333333333,0.679852337759204,-2.84619772474895,101.758946183373,-51.231559045481,"mismatch","misalignment","negpos",-2.84619772474895,101.758946183373,-51.231559045481,"mismatch","misalignment","negpos"
"A19_P1 Carduus_tenuiflorus 1986 2003 LAT O","A19_P1","LAT","O","Carduus_tenuiflorus",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,1.7574,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","North hemisphere",0.581772589490091,0.0843856323577472,0.0843856323577472,0.05281103504472,81.6598733639072,581.772589490091,0.0843856323577472,0.05281103504472,81.6598733639072,90.2604609375,0.430083333333333,0.437333333333333,0.999,0.437333333333333,1.597878782082,1.67301436764225,95.1982683306164,30.1142586175606,"match","overshoot","pospos",1.67301436764225,95.1982683306164,30.1142586175606,"match","overshoot","pospos"
"A19_P1 Carex_strigosa 1986 2003 LAT O","A19_P1","LAT","O","Carex_strigosa",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.5734,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Liliopsida","Cyperaceae","North hemisphere",0.271170928168505,0.0877619579807886,0.0877619579807886,0.0712111363931443,71.1167554611896,271.170928168505,0.0877619579807886,0.0712111363931443,71.1167554611896,83.8199247858672,0.304583333333333,0.311333333333333,0.991,0.311333333333333,1.23241900671645,-0.661161957980789,115.30553853868,-11.9009152436542,"mismatch","misalignment","negpos",-0.661161957980789,115.30553853868,-11.9009152436542,"mismatch","misalignment","negpos"
"A19_P1 Catabrosa_aquatica 1986 2003 LAT O","A19_P1","LAT","O","Catabrosa_aquatica",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,1.8414,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Liliopsida","Poaceae","North hemisphere",0.069847241168805,-0.0264774727774563,-0.0264774727774566,0.0176598206410958,112.276512886806,69.847241168805,-0.0264774727774563,0.0176598206410958,112.276512886806,88.6678257203976,0.657416666666667,0.66225,0.996,0.66225,1.49930587153536,1.86787747277746,101.43789903212,33.6217945099942,"mismatch","misalignment","posneg",1.86787747277746,101.43789903212,33.6217945099942,"mismatch","misalignment","posneg"
"A19_P1 Ceratophyllum_submersum 1986 2003 LAT O","A19_P1","LAT","O","Ceratophyllum_submersum",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.4847,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Ceratophyllaceae","North hemisphere",0.0925033205835081,-0.040995676002227,-0.0409956760022272,0.0451083258399778,116.306991942792,92.5033205835081,-0.040995676002227,0.0451083258399778,116.306991942792,85.2216289903489,0.444833333333333,0.449,0.96,0.449,0.908827256140242,-0.443704323997773,91.5420515778364,-7.98667783195991,"match","lag","negneg",-0.443704323997773,91.5420515778364,-7.98667783195991,"match","lag","negneg"
"A19_P1 Cicendia_filiformis 1986 2003 LAT O","A19_P1","LAT","O","Cicendia_filiformis",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-1.2697,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Gentianaceae","North hemisphere",0.148113872397806,-0.00346077812497678,-0.00346077812497686,0.024858740052943,91.3388754496908,148.113872397806,-0.00346077812497678,0.024858740052943,91.3388754496908,83.3364718290314,0.289666666666667,0.30025,0.998,0.30025,0.13921776073953,-1.26623922187502,99.7274333996238,-22.7923059937504,"match","lag","negneg",-1.26623922187502,99.7274333996238,-22.7923059937504,"match","lag","negneg"
"A19_P1 Clinopodium_menthifolium 1986 2003 LAT O","A19_P1","LAT","O","Clinopodium_menthifolium",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,0.0715,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Lamiaceae","North hemisphere",0.937398447445907,0.281970094491984,0.281970094491984,0.102520302116098,72.4942995812708,937.398447445907,0.281970094491984,0.102520302116098,72.4942995812708,84.4403932125542,0.307833333333333,0.326583333333333,0.909,0.326583333333333,2.75038298436411,-0.210470094491984,-294.363768520257,-3.78846170085571,"match","lag","pospos",-0.210470094491984,-294.363768520257,-3.78846170085571,"match","lag","pospos"
"A19_P1 Cyperus_longus 1986 2003 LAT O","A19_P1","LAT","O","Cyperus_longus",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.0836,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Liliopsida","Cyperaceae","North hemisphere",0.0124581031547859,0.000690841263047309,0.000690841263047251,0.0128925216824042,273.178862993338,12.4581031547859,0.000690841263047309,0.0128925216824042,273.178862993338,83.7639519718,0.367666666666667,0.37825,0.957,0.37825,0.0535846500836352,-0.0842908412630473,100.826365147186,-1.51723514273485,"match","lag","pospos",-0.0842908412630473,100.826365147186,-1.51723514273485,"match","lag","pospos"
"A19_P1 Dryopteris_aemula 1986 2003 LAT O","A19_P1","LAT","O","Dryopteris_aemula",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,1.3015,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Polypodiopsida","Dryopteridaceae","North hemisphere",0.570208765512633,-0.128037987496154,-0.128037987496154,0.0959216674169719,102.976171435542,570.208765512633,-0.128037987496154,0.0959216674169719,102.976171435542,86.9987134014237,0.6287,0.6462,0.989,0.6462,1.33481820055913,1.42953798749615,109.837724740388,25.7316837749308,"mismatch","misalignment","posneg",1.42953798749615,109.837724740388,25.7316837749308,"mismatch","misalignment","posneg"
"A19_P1 Epilobium_roseum 1986 2003 LAT O","A19_P1","LAT","O","Epilobium_roseum",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.1305,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Onagraceae","North hemisphere",0.112524906536922,-0.0231292269418474,-0.0231292269418466,0.014797433361689,101.861558184743,112.524906536922,-0.0231292269418474,0.014797433361689,101.861558184743,91.5798154857756,0.617083333333333,0.621,0.973,0.621,1.56305667182321,-0.107370773058153,82.2764544506916,-1.93267391504675,"match","lag","negneg",-0.107370773058153,82.2764544506916,-1.93267391504675,"match","lag","negneg"
"A19_P1 Fritillaria_meleagris 1986 2003 LAT O","A19_P1","LAT","O","Fritillaria_meleagris",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.6253,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Liliopsida","Liliaceae","North hemisphere",0.116102850144462,0.0115287751992324,0.0115287751992324,0.0130834915259629,84.3012551437866,116.102850144462,0.0115287751992324,0.0130834915259629,84.3012551437866,88.5772977069569,0.634,0.64325,0.999,0.64325,0.881169615645387,-0.636828775199232,101.843719046735,-11.4629179535862,"mismatch","misalignment","negpos",-0.636828775199232,101.843719046735,-11.4629179535862,"mismatch","misalignment","negpos"
"A19_P1 Fumaria_bastardii 1986 2003 LAT O","A19_P1","LAT","O","Fumaria_bastardii",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.209,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Papaveraceae","North hemisphere",0.641190414488662,0.0451337819254926,0.0451337819254923,0.0672046210696617,85.9635773564637,641.190414488662,0.0451337819254926,0.0672046210696617,85.9635773564637,69.2380447128629,0.374583333333333,0.39325,0.985,0.39325,0.671587477276431,-0.254133781925493,121.595110969135,-4.57440807465887,"mismatch","misalignment","negpos",-0.254133781925493,121.595110969135,-4.57440807465887,"mismatch","misalignment","negpos"
"A19_P1 Fumaria_capreolata 1986 2003 LAT O","A19_P1","LAT","O","Fumaria_capreolata",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,0.6382,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Papaveraceae","North hemisphere",0.376286969510849,-0.024589266309165,-0.0245892663091649,0.0303993207399664,93.7467835025498,376.286969510849,-0.024589266309165,0.0303993207399664,93.7467835025498,92.3734169622205,0.535166666666667,0.540416666666667,0.997,0.540416666666667,0.808875517959754,0.662789266309165,103.852909167842,11.930206793565,"mismatch","misalignment","posneg",0.662789266309165,103.852909167842,11.930206793565,"mismatch","misalignment","posneg"
"A19_P1 Gentianella_germanica 1986 2003 LAT O","A19_P1","LAT","O","Gentianella_germanica",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,0.0605,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Gentianaceae","North hemisphere",0.0678597723738152,-0.0123381849437047,-0.0123381849437045,0.0116528993895681,259.524280083836,67.8597723738152,-0.0123381849437047,0.0116528993895681,259.524280083836,82.0819638257057,0.28775,0.304083333333333,0.999,0.304083333333333,1.05880815848716,0.0728381849437047,120.393694121826,1.31108732898668,"match","overshoot","negneg",0.0728381849437047,120.393694121826,1.31108732898668,"match","overshoot","negneg"
"A19_P1 Helosciadium_inundatum 1986 2003 LAT O","A19_P1","LAT","O","Helosciadium_inundatum",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.0196,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Apiaceae","North hemisphere",0.448110926651874,0.042326664269204,0.0423266642692043,0.0381791446966899,84.5800029114195,448.110926651874,0.042326664269204,0.0381791446966899,84.5800029114195,86.1534538657604,0.48,0.490416666666667,0.957,0.490416666666667,1.10863311908802,-0.061926664269204,315.952368720429,-1.11467995684567,"match","lag","pospos",-0.061926664269204,315.952368720429,-1.11467995684567,"match","lag","pospos"
"A19_P1 Herminium_monorchis 1986 2003 LAT O","A19_P1","LAT","O","Herminium_monorchis",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,0.1925,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Liliopsida","Orchidaceae","North hemisphere",0.173608851419196,0.0320817963168014,0.0320817963168015,0.0281395372000815,79.3509037274661,173.608851419196,0.0320817963168014,0.0281395372000815,79.3509037274661,93.2353477975016,0.753583333333333,0.7605,0.983,0.7605,1.14009680005357,0.160418203683199,83.3341317834798,2.88752766629757,"match","overshoot","pospos",0.160418203683199,83.3341317834798,2.88752766629757,"match","overshoot","pospos"
"A19_P1 Illecebrum_verticillatum 1986 2003 LAT O","A19_P1","LAT","O","Illecebrum_verticillatum",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-1.8317,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Caryophyllaceae","North hemisphere",0.453351338217004,0.0546581227155269,0.0546581227155266,0.0477316035435803,83.0753116460699,453.351338217004,0.0546581227155269,0.0477316035435803,83.0753116460699,91.9958768916851,0.481,0.490083333333333,0.986,0.490083333333333,1.14511390059675,-1.88635812271553,102.984010630318,-33.9544462088795,"mismatch","misalignment","negpos",-1.88635812271553,102.984010630318,-33.9544462088795,"mismatch","misalignment","negpos"
"A19_P1 Isolepis_cernua 1986 2003 LAT O","A19_P1","LAT","O","Isolepis_cernua",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.1375,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Liliopsida","Cyperaceae","North hemisphere",0.289024671487324,-0.0752465867208277,-0.0752465867208272,0.0447800094175902,105.090628366314,289.024671487324,-0.0752465867208277,0.0447800094175902,105.090628366314,81.7484878938156,0.56175,0.571333333333333,0.991,0.571333333333333,1.68036111871093,-0.0622534132791723,45.2752096575799,-1.1205614390251,"match","lag","negneg",-0.0622534132791723,45.2752096575799,-1.1205614390251,"match","lag","negneg"
"A19_P1 Linum_bienne 1986 2003 LAT O","A19_P1","LAT","O","Linum_bienne",1986,2003,"moderate",2,"TWO","CensusPeriods","occurrence","Model",18,-0.1771,"km/year",106862.2,361.26,"Ter","Plantae","Tracheophyta","Magnoliopsida","Linaceae","North hemisphere",0.335244089104025,-0.029831581036588,-0.029831581036588,0.0312498979112867,95.1051979830036,335.244089104025,-0.029831581036588,0.0312498979112867,95.1051979830036,93.4459803726355,0.579166666666667,0.585916666666667,0.995,0.585916666666667,0.954613711739953,-0.147268418963412,83.1555160719435,-2.65083154134142,"match","lag","negneg",-0.147268418963412,83.1555160719435,-2.65083154134142,"match","lag","negneg"
